# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_tidal
# Exported by: Seb
setting:	replacespawns 0
ent_jm_carepackage_spawn	-2072.950195 861.026306 712.388550	0.003 0.000 0.001
ent_jm_carepackage_spawn	-2076.477051 1139.398926 712.408508	0.006 0.000 0.005
ent_jm_carepackage_spawn	-2176.901611 1033.351196 712.319214	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-2149.373047 823.537537 712.412659	-0.011 -0.017 0.018
ent_jm_carepackage_spawn	-2175.220947 709.344910 712.385132	0.002 0.000 0.001
ent_jm_carepackage_spawn	-2159.349854 613.778381 712.353638	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-2154.210205 463.355377 712.334839	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-2209.989502 344.849518 712.376099	0.002 0.000 0.000
ent_jm_carepackage_spawn	-2276.550049 374.906433 712.346863	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-2261.389893 21.138094 712.349182	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-2234.754395 131.766296 712.396667	0.004 0.000 0.002
ent_jm_carepackage_spawn	-2069.627197 46.877846 712.376099	0.002 0.000 0.000
ent_jm_carepackage_spawn	-2126.884766 204.179779 712.401306	0.004 0.000 0.003
ent_jm_carepackage_spawn	-2144.401123 369.496643 736.440430	-0.206 174.824 179.993
ent_jm_carepackage_spawn	-2056.440430 292.905426 712.412659	0.008 0.000 0.007
ent_jm_carepackage_spawn	-2018.796631 183.114624 712.398254	0.004 0.000 0.003
ent_jm_carepackage_spawn	-2009.554077 73.347816 712.388550	0.003 0.000 0.001
ent_jm_carepackage_spawn	-1996.636719 382.010010 771.114990	0.023 -0.000 0.033
ent_jm_carepackage_spawn	-2069.168213 384.026428 771.042053	-0.008 0.000 0.010
ent_jm_carepackage_spawn	-1967.924438 258.026093 727.392700	-89.709 -3.509 1.624
ent_jm_carepackage_spawn	-1921.101929 156.250778 720.006714	-25.984 -9.525 3.977
ent_jm_carepackage_spawn	-1821.074951 194.765808 769.931030	-25.219 -18.740 8.262
ent_jm_carepackage_spawn	-1409.614868 -215.688217 840.395081	0.003 0.000 0.002
ent_jm_carepackage_spawn	-1242.916626 -172.745758 840.374146	0.002 0.000 0.000
ent_jm_carepackage_spawn	-1311.579468 -273.787354 840.379761	0.002 0.000 0.001
ent_jm_carepackage_spawn	-1132.814941 -202.680359 840.409912	0.007 0.000 0.006
ent_jm_carepackage_spawn	-1088.636230 -147.798416 840.332336	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-1052.681885 -323.015198 840.362244	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-945.853088 -345.427032 840.391846	0.003 0.000 0.002
ent_jm_carepackage_spawn	-778.952515 -337.667725 840.368347	0.002 0.000 0.000
ent_jm_carepackage_spawn	-690.345642 -315.071045 840.346863	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-739.587036 -236.968979 840.368347	0.002 0.000 0.000
ent_jm_carepackage_spawn	-909.737854 -190.696732 840.465576	0.294 0.000 0.293
ent_jm_carepackage_spawn	-772.427185 -59.218956 840.339783	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-592.902588 -18.276308 840.364319	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-491.579926 -80.355721 840.360107	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-520.776123 5.273503 840.370300	0.002 0.000 0.000
ent_jm_carepackage_spawn	-413.740784 -335.817230 1226.715210	-0.023 -0.004 -0.020
ent_jm_carepackage_spawn	-1313.837891 334.603485 969.885803	0.002 0.000 0.005
ent_jm_carepackage_spawn	-1307.092407 264.629883 969.848694	-0.002 0.000 0.003
ent_jm_carepackage_spawn	-1265.286743 330.469177 969.887390	0.002 0.000 0.006
ent_jm_carepackage_spawn	-1241.844238 263.495087 969.856995	-0.001 0.000 0.003
ent_jm_carepackage_spawn	-1204.491821 324.660919 969.893494	0.004 0.000 0.007
ent_jm_carepackage_spawn	-1170.377319 267.406036 969.894958	0.004 0.000 0.008
ent_jm_carepackage_spawn	-1111.208252 337.377533 969.897888	0.005 0.000 0.008
ent_jm_carepackage_spawn	-1101.777222 262.348602 969.901123	-0.016 0.015 -0.013
ent_jm_carepackage_spawn	-1028.482910 260.045258 969.832520	-0.015 -0.007 0.010
ent_jm_carepackage_spawn	-1033.515503 323.823517 969.893494	0.004 0.000 0.007
ent_jm_carepackage_spawn	-944.762146 332.561829 968.324585	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-882.642151 328.510406 968.383057	-0.008 -0.009 0.008
